Date/Time,Time,Month,Weekday,Address,Lat,Lon,Call Type,Description
1/24/2017,01/01/1900 12:49:23,Jan,Tuesday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M
1/22/2017,01/01/1900 18:55:30,Jan,Sunday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,10-56 M
10/14/2017,01/01/1900 11:43:46,Oct,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 F
7/18/2017,01/01/1900 1:33:49,Jul,Tuesday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056MS POSS DRINKING IN ALLEY
3/16/2017,01/01/1900 21:06:39,Mar,Thursday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M FOR DETOX
3/13/2017,01/01/1900 20:20:15,Mar,Monday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056/M
2/8/2017,01/01/1900 15:28:17,Feb,Wednesday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 M
10/14/2017,01/01/1900 23:23:17,Oct,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 M REQUESTING DETOX
9/30/2017,01/01/1900 11:24:02,Sep,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,UNWANTED 10-56/M
6/4/2017,01/01/1900 21:52:44,Jun,Sunday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M
5/20/2017,01/01/1900 22:55:07,May,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 TO DETOX
5/20/2017,01/01/1900 22:05:11,May,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M / WELFARE CHECK
8/26/2017,01/01/1900 20:59:17,Aug,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M / WELFARE CHECK
11/28/2017,01/01/1900 10:24:48,Nov,Tuesday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M DRINKING
10/15/2017,01/01/1900 19:29:52,Oct,Sunday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,TRANSPORT TO DETOX
8/17/2017,01/01/1900 18:06:32,Aug,Thursday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056M
5/11/2017,01/01/1900 23:27:23,May,Thursday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,TRANSPORT 1056 F TO DTX
2/22/2017,01/01/1900 10:57:07,Feb,Wednesday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 X3
1/7/2017,01/01/1900 10:51:42,Jan,Saturday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 PEOPLE
8/24/2017,01/01/1900 17:48:19,Aug,Thursday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,1056 F \\ WELFARE CHECK
4/17/2017,01/01/1900 18:05:17,Apr,Monday,"3300 BLK 31 AVE S Fargo, ND 58103",46.834951,-96.8330141,Impaired Person,M PASSED OUT
1/1/2017,01/01/1900 23:34:40,Jan,Sunday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,2 CONSUMING
11/5/2017,01/01/1900 16:02:22,Nov,Sunday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056M
8/31/2017,01/01/1900 20:27:08,Aug,Thursday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056 F
8/23/2017,01/01/1900 17:55:02,Aug,Wednesday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056 M ON BOULEVARD
7/11/2017,01/01/1900 14:31:25,Jul,Tuesday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056/M NEEDS DTX
6/29/2017,01/01/1900 14:30:01,Jun,Thursday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,REMOVE 1056M
3/30/2017,01/01/1900 12:17:51,Mar,Thursday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,CHECK ON 1056
8/1/2017,01/01/1900 17:59:51,Aug,Tuesday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056/M PASSING OUT
6/3/2017,01/01/1900 23:09:07,Jun,Saturday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,WELFARE CHECK ON 1056
7/7/2017,01/01/1900 23:48:14,Jul,Friday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056M TO DTX
11/8/2017,01/01/1900 21:07:47,Nov,Wednesday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056M
10/16/2017,01/01/1900 18:47:33,Oct,Monday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056M TO DETOX
10/5/2017,01/01/1900 21:39:07,Oct,Thursday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056 F TO DETOX
9/12/2017,01/01/1900 7:43:42,Sep,Tuesday,"3300 BLK 32 ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056M
12/18/2017,01/01/1900 16:36:49,Dec,Monday,"3300 BLK 32ND ST S Fargo, ND 58103",46.8542495,-96.8302257,Impaired Person,1056/M CAN BARELY WALK
7/21/2017,01/01/1900 18:29:16,Jul,Friday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056M
5/21/2017,01/01/1900 11:21:38,May,Sunday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056/M IN LOBBY IN BOOTH
1/1/2017,01/01/1900 5:46:00,Jan,Sunday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056F
6/28/2017,01/01/1900 0:17:31,Jun,Wednesday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056 M
9/9/2017,01/01/1900 1:55:54,Sep,Saturday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056 M
3/3/2017,01/01/1900 11:15:55,Mar,Friday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056M
10/6/2017,01/01/1900 21:12:32,Oct,Friday,"3300 BLK 35 AVE S Fargo, ND 58103",46.8272887,-96.8289138,Impaired Person,1056 M
6/20/2017,01/01/1900 15:21:19,Jun,Tuesday,"3300 BLK 36 ST S Fargo, ND 58103",46.8345037,-96.8382436,Impaired Person,1056 M
10/13/2017,01/01/1900 7:18:47,Oct,Friday,"3300 BLK 39 ST S Fargo, ND 58103",46.8517443,-96.8443702,Impaired Person,1056 M
1/20/2017,01/01/1900 16:31:59,Jan,Friday,"3300 BLK 4 AVE S Fargo, ND 58103",46.8706971,-96.8317919,Impaired Person,1056 M
7/23/2017,01/01/1900 9:10:11,Jul,Sunday,"3300 BLK 4 AVE S Fargo, ND 58103",46.8706971,-96.8317919,Impaired Person,1056 X2
5/26/2017,01/01/1900 13:44:37,May,Friday,"3300 BLK 4 AVE S Fargo, ND 58103",46.8706971,-96.8317919,Impaired Person,1056 PPL
10/13/2017,01/01/1900 13:58:28,Oct,Friday,"3300 BLK 42 ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,ATL/WELFARE CHECK ON F
9/24/2017,01/01/1900 21:42:48,Sep,Sunday,"3300 BLK 42 ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056 M FOR DTX
9/30/2017,01/01/1900 19:24:54,Sep,Saturday,"3300 BLK 42 ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056M
6/27/2017,01/01/1900 20:06:18,Jun,Tuesday,"3300 BLK 42 ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056 M
7/14/2017,01/01/1900 22:15:36,Jul,Friday,"3300 BLK 42 ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056M
12/19/2017,01/01/1900 20:55:54,Dec,Tuesday,"3300 BLK 42ND ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056 M
12/5/2017,01/01/1900 23:52:19,Dec,Tuesday,"3300 BLK 42ND ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056M
12/21/2017,01/01/1900 0:36:51,Dec,Thursday,"3300 BLK 42ND ST S Fargo, ND 58103",46.8488728,-96.8511293,Impaired Person,1056 M
9/12/2017,01/01/1900 12:04:13,Sep,Tuesday,"3300 BLK 44 AVE S Fargo, ND 58103",46.8135381,-96.8317121,Impaired Person,POSS 1056M
1/16/2017,01/01/1900 9:39:05,Jan,Monday,"3300 BLK 45 ST S Fargo, ND 58103",46.8617597,-96.8620183,Impaired Person,1056 F
8/29/2017,01/01/1900 16:03:48,Aug,Tuesday,"3300 BLK 45 ST S Fargo, ND 58103",46.8617597,-96.8620183,Impaired Person,IMPAIRED MALE
4/2/2017,01/01/1900 15:08:56,Apr,Sunday,"3300 BLK 55 ST S Fargo, ND 58103",46.8551371,-96.8255402,Impaired Person,1056 M REQUESTING DTX
12/19/2017,01/01/1900 7:12:56,Dec,Tuesday,"3300 BLK 7TH AVE N Fargo, ND 58102",46.8825719,-96.8317115,Impaired Person,3 1056 M PASSED OUT
4/20/2017,01/01/1900 15:55:41,Apr,Thursday,"3300 BLK BROADWAY N Fargo, ND 58102",46.9205278,-96.7870322,Impaired Person,10-56 M
4/6/2017,01/01/1900 12:37:30,Apr,Thursday,"3300 BLK BROADWAY N Fargo, ND 58102",46.9205278,-96.7870322,Impaired Person,1056M PASSED OUT
11/16/2017,01/01/1900 6:52:02,Nov,Thursday,"3300 BLK BROADWAY N Fargo, ND 58102",46.9205278,-96.7870322,Impaired Person,1056
11/3/2017,01/01/1900 14:33:49,Nov,Friday,"3300 BLK BROADWAY N Fargo, ND 58102",46.9205278,-96.7870322,Impaired Person,1056 M
3/26/2017,01/01/1900 13:39:57,Mar,Sunday,"3300 BLK CHERRY LN N Fargo, ND 58102",46.9203905,-96.7810325,Impaired Person,1056 M
3/17/2017,01/01/1900 20:02:11,Mar,Friday,"3300 BLK FIECHTNER DR S Fargo, ND 58103",46.8642649,-96.8316459,Impaired Person,X3
4/2/2017,01/01/1900 19:54:35,Apr,Sunday,"3300 BLK FIECHTNER DR S Fargo, ND 58103",46.8642649,-96.8316459,Impaired Person,1056M
8/15/2017,01/01/1900 8:03:55,Aug,Tuesday,"3300 BLK FIECHTNER DR S Fargo, ND 58103",46.8642649,-96.8316459,Impaired Person,1056 IN PARKING LOT
2/21/2017,01/01/1900 12:26:31,Feb,Tuesday,"3300 BLK FIECHTNER DR S Fargo, ND 58103",46.8642649,-96.8316459,Impaired Person,X4
8/24/2017,01/01/1900 14:16:01,Aug,Thursday,"3300 BLK FIECHTNER DR S Fargo, ND 58103",46.8642649,-96.8316459,Impaired Person,WELFARE CHECK ON 1056 M
3/1/2017,01/01/1900 12:27:38,Mar,Wednesday,"3300 BLK INTERSTATE BLVD S Fargo, ND 58103",46.8659479,-96.8344387,Impaired Person,SU PEOPLE
3/17/2017,01/01/1900 23:00:58,Mar,Friday,"3300 BLK INTERSTATE BLVD S Fargo, ND 58103",46.8659479,-96.8344387,Impaired Person,1056 PPL
10/14/2017,01/01/1900 7:07:22,Oct,Saturday,"3300 BLK MAPLE LEAF LOOP S Fargo, ND 58103",46.7947999,-96.823326,Impaired Person,UNWANTED 1056 M
6/10/2017,01/01/1900 11:12:57,Jun,Saturday,"3300 BLK MAPLE ST N Fargo, ND 58102",46.9208287,-96.7711534,Impaired Person,1056 M WALKED AWAY FROM DETOX
4/16/2017,01/01/1900 20:00:01,Apr,Sunday,"3300 BLK PARKVIEW LN S Fargo, ND 58103",46.8407965,-96.8332589,Impaired Person,10-56/M PASSED OUT IN HALLWAY
3/8/2017,01/01/1900 18:25:44,Mar,Wednesday,"3300 BLK RIVER DR S Fargo, ND 58103",46.8584238,-96.7828498,Impaired Person,3 1056 PEOPLE OUTSIDE
12/5/2017,01/01/1900 15:28:30,Dec,Tuesday,"3300 BLK UNIVERSITY DR S Fargo, ND 58103",46.8534877,-96.7985375,Impaired Person,WELFARE CHECK ON 1056 M
8/27/2017,01/01/1900 14:53:25,Aug,Sunday,"3300 BLK VAN BUREN ST S Fargo, ND 58103",46.8298893,-96.8601704,Impaired Person,CHECK ON M
3/1/2017,01/01/1900 12:37:26,Mar,Wednesday,"3300 BLK WESTRAC DR S Fargo, ND 58103",46.8659655,-96.8344558,Impaired Person,SU M
7/3/2017,01/01/1900 12:37:52,Jul,Monday,"3300 BLK WESTRAC DR S Fargo, ND 58103",46.8659655,-96.8344558,Impaired Person,1056M
10/28/2017,01/01/1900 11:13:26,Oct,Saturday,"34 ST S Fargo, ND 58103",46.8561325,-96.8361463,Impaired Person,1056 M
8/25/2017,01/01/1900 18:40:45,Aug,Friday,"34 ST S Fargo, ND 58103",46.8561325,-96.8361463,Impaired Person,1056 M
5/6/2017,01/01/1900 14:00:38,May,Saturday,"34 ST S Fargo, ND 58103",46.8561325,-96.8361463,Impaired Person,1056 M
5/6/2017,01/01/1900 14:00:14,May,Saturday,"34 ST S Fargo, ND 58103",46.8561325,-96.8361463,Impaired Person,1056/M IN TRAFFIC
5/15/2017,01/01/1900 1:52:22,May,Monday,"34 ST S Fargo, ND 58103",46.8561325,-96.8361463,Impaired Person,1056 FOR DETOX
11/15/2017,01/01/1900 17:10:49,Nov,Wednesday,"3400 BLK 1 AVE N Fargo, ND 58102",46.8784626,-96.8350682,Impaired Person,2 1056/M DRINKING
4/2/2017,01/01/1900 19:46:14,Apr,Sunday,"3400 BLK 11 ST S Fargo, ND 58103",46.8531523,-96.8156953,Impaired Person,1056/M DRINKING
1/28/2017,01/01/1900 0:31:00,Jan,Saturday,"3400 BLK 11 ST S Fargo, ND 58103",46.8531523,-96.8156953,Impaired Person,1056M
8/15/2017,01/01/1900 19:16:18,Aug,Tuesday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,M PASSED OUT
10/24/2017,01/01/1900 8:10:37,Oct,Tuesday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056M
6/16/2017,01/01/1900 18:30:55,Jun,Friday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056 M
4/27/2017,01/01/1900 10:55:25,Apr,Thursday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,TRANSPORT 1056 M TO DTX
12/2/2017,01/01/1900 13:29:39,Dec,Saturday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,ESCORT 1056 M TO DTX
6/26/2017,01/01/1900 16:28:57,Jun,Monday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056F
4/2/2017,01/01/1900 17:30:32,Apr,Sunday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,POSSIBLE IMPAIRED MALE
8/17/2017,01/01/1900 22:15:28,Aug,Thursday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056M IN ROAD
5/26/2017,01/01/1900 16:41:40,May,Friday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,POSSIBLE 10-56 MALE
2/26/2017,01/01/1900 1:42:39,Feb,Sunday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056 M
1/17/2017,01/01/1900 13:24:00,Jan,Tuesday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056M
7/28/2017,01/01/1900 19:19:59,Jul,Friday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056M\\WELFARE CHECK
7/28/2017,01/01/1900 12:40:00,Jul,Friday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056
5/26/2017,01/01/1900 21:42:19,May,Friday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056M
2/27/2017,01/01/1900 17:10:30,Feb,Monday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,10-56 REQUESTING DETOX
10/9/2017,01/01/1900 18:35:44,Oct,Monday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056/M PASSED OUT BY TRACKS
6/8/2017,01/01/1900 20:49:27,Jun,Thursday,"3400 BLK 13 AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056F
12/8/2017,01/01/1900 19:02:15,Dec,Friday,"3400 BLK 13TH AVE S Fargo, ND 58103",46.8615166,-96.8361497,Impaired Person,1056 M
10/9/2017,01/01/1900 3:21:48,Oct,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056/M REQUESTING DETOX
10/6/2017,01/01/1900 18:51:08,Oct,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,UNWANTED 10-56/M
2/26/2017,01/01/1900 12:23:27,Feb,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,UNWANTED 10-56 MALE
10/13/2017,01/01/1900 14:16:32,Oct,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 PPL CRAWLING UNDER SLOW MOVING TRAIN
5/24/2017,01/01/1900 13:22:11,May,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056F
9/21/2017,01/01/1900 13:17:09,Sep,Thursday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,GROUP OF 5 1056 PEOPLE
1/19/2017,01/01/1900 16:59:47,Jan,Thursday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
10/20/2017,01/01/1900 23:19:00,Oct,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M / TRSP TO DTX
10/2/2017,01/01/1900 23:59:00,Oct,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
9/25/2017,01/01/1900 9:31:14,Sep,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
9/3/2017,01/01/1900 10:18:49,Sep,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 F
5/17/2017,01/01/1900 13:59:54,May,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
4/15/2017,01/01/1900 17:21:22,Apr,Saturday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
4/12/2017,01/01/1900 14:46:07,Apr,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M FOR DTX
4/4/2017,01/01/1900 23:16:04,Apr,Tuesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M TO DETOX
4/1/2017,01/01/1900 1:40:39,Apr,Saturday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
2/9/2017,01/01/1900 19:26:22,Feb,Thursday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M PASSED OUT
2/5/2017,01/01/1900 17:10:57,Feb,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,"1056M, ALMOST WENT INTO STREET"
1/18/2017,01/01/1900 3:11:41,Jan,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
11/13/2017,01/01/1900 8:24:52,Nov,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,TRANSPORT 1056 M TO DTX
10/27/2017,01/01/1900 19:50:48,Oct,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
11/29/2017,01/01/1900 2:45:01,Nov,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
9/17/2017,01/01/1900 23:30:11,Sep,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M BOTHERING CUSTOMERS
7/20/2017,01/01/1900 12:27:01,Jul,Thursday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
6/5/2017,01/01/1900 12:52:27,Jun,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056F PASSED OUT
5/5/2017,01/01/1900 12:55:15,May,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
5/21/2017,01/01/1900 2:19:00,May,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 NA/M PASSED OUT
8/6/2017,01/01/1900 1:32:46,Aug,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M PASSED OUT
5/26/2017,01/01/1900 16:48:00,May,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,UNWANTED 1056M
9/11/2017,01/01/1900 17:30:51,Sep,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M PASSED OUT
6/22/2017,01/01/1900 14:39:24,Jun,Thursday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1021
5/8/2017,01/01/1900 1:44:18,May,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056F TO DETOX
4/26/2017,01/01/1900 20:32:36,Apr,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M TO DETOX
4/23/2017,01/01/1900 16:04:00,Apr,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M TO DETOX
2/5/2017,01/01/1900 12:33:54,Feb,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
11/5/2017,01/01/1900 8:45:16,Nov,Sunday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
10/25/2017,01/01/1900 12:26:22,Oct,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M PASSED OUT
9/21/2017,01/01/1900 21:56:00,Sep,Thursday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M PASSED OUT/OUTSIDE
7/19/2017,01/01/1900 11:58:22,Jul,Wednesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M PASSED OUT
7/15/2017,01/01/1900 6:40:34,Jul,Saturday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M
6/13/2017,01/01/1900 21:43:21,Jun,Tuesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
4/21/2017,01/01/1900 23:14:27,Apr,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M TO DTX
3/25/2017,01/01/1900 12:19:30,Mar,Saturday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M TO DTX
3/14/2017,01/01/1900 22:44:32,Mar,Tuesday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 M TO DTX
2/18/2017,01/01/1900 12:07:16,Feb,Saturday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
1/30/2017,01/01/1900 16:44:08,Jan,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056/MALES SLEEPING
1/30/2017,01/01/1900 6:01:28,Jan,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056M
1/23/2017,01/01/1900 13:15:32,Jan,Monday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,1056 TO DTX
1/6/2017,01/01/1900 10:34:29,Jan,Friday,"3400 BLK 14 AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,UNWANTED 1056 FE/OUTSIDE COMPL'S DOOR
12/27/2017,01/01/1900 10:34:52,Dec,Wednesday,"3400 BLK 14TH AVE S Fargo, ND 58103",46.8599464,-96.8361658,Impaired Person,OUT WITH 1056 M
9/4/2017,01/01/1900 21:51:09,Sep,Monday,"3400 BLK 15 AVE S Fargo, ND 58103",46.8569387,-96.8361501,Impaired Person,1056 PERSON
7/16/2017,01/01/1900 3:46:11,Jul,Sunday,"3400 BLK 15 AVE S Fargo, ND 58103",46.8569387,-96.8361501,Impaired Person,1056 M TO DTX
8/8/2017,01/01/1900 4:11:36,Aug,Tuesday,"3400 BLK 15 AVE S Fargo, ND 58103",46.8569387,-96.8361501,Impaired Person,M FELL
8/31/2017,01/01/1900 21:19:11,Aug,Thursday,"3400 BLK 17 ST S Fargo, ND 58103",46.8543112,-96.8091174,Impaired Person,1056 M
1/7/2017,01/01/1900 8:39:54,Jan,Saturday,"3400 BLK 17 ST S Fargo, ND 58103",46.8543112,-96.8091174,Impaired Person,1056M NEAR THE TRACKS
11/22/2017,01/01/1900 14:47:03,Nov,Wednesday,"3400 BLK 18 ST S Fargo, ND 58103",46.8292542,-96.8097461,Impaired Person,F PASSED OUT
11/22/2017,01/01/1900 14:41:57,Nov,Wednesday,"3400 BLK 18 ST S Fargo, ND 58103",46.8292542,-96.8097461,Impaired Person,1056 F LAYINIG IN THE PKG LOT
10/18/2017,01/01/1900 15:34:52,Oct,Wednesday,"3400 BLK 19 AVE N Fargo, ND 58102",46.9049994,-96.833087,Impaired Person,1056 F
7/16/2017,01/01/1900 9:02:17,Jul,Sunday,"3400 BLK 2 ST N Fargo, ND 58102",46.9214392,-96.7797942,Impaired Person,1056M
10/12/2017,01/01/1900 11:59:02,Oct,Thursday,"3400 BLK 21 ST S Fargo, ND 58103",46.8669073,-96.8136302,Impaired Person,10-56 M PASSED OUT
11/29/2017,01/01/1900 12:18:33,Nov,Wednesday,"3400 BLK 25 ST S Fargo, ND 58103",46.8442285,-96.8198583,Impaired Person,1056 M WHO NEEDS DTX / ASSAULT
